game_pk,season,game_date,game_datetime_utc,game_type,status,day_night,double_header,venue_id,venue_name,home_team_id,home_team_name,away_team_id,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,innings_recorded,first_inning_runs_away,first_inning_runs_home
718708,2023,2023-04-04,2023-04-04T23:40:00Z,R,Final,night,N,7,Kauffman Stadium,118,Kansas City Royals,141,Toronto Blue Jays,663460,Kris Bubic,579328.0,Yusei Kikuchi,9,0,0
718709,2023,2023-04-04,2023-04-05T00:05:00Z,R,Final,night,N,5325,Globe Life Field,140,Texas Rangers,110,Baltimore Orioles,571760,Andrew Heaney,502043.0,Kyle Gibson,9,0,0
718710,2023,2023-04-04,2023-04-04T23:05:00Z,R,Final,night,N,3313,Yankee Stadium,147,New York Yankees,143,Philadelphia Phillies,593334,Domingo Germán,621381.0,Matt Strahm,9,1,0
718711,2023,2023-04-04,2023-04-04T23:45:00Z,R,Final,night,N,2889,Busch Stadium,138,St. Louis Cardinals,144,Atlanta Braves,571927,Steven Matz,689266.0,Dylan Dodd,9,2,0
718712,2023,2023-04-04,2023-04-04T23:40:00Z,R,Final,night,N,32,American Family Field,158,Milwaukee Brewers,121,New York Mets,489119,Wade Miley,453286.0,Max Scherzer,9,0,2
718713,2023,2023-04-04,2023-04-04T23:10:00Z,R,Final,night,N,3,Fenway Park,111,Boston Red Sox,134,Pittsburgh Pirates,601713,Nick Pivetta,672710.0,Roansy Contreras,9,0,1
718714,2023,2023-04-04,2023-04-04T22:40:00Z,R,Final,night,N,4169,loanDepot park,146,Miami Marlins,142,Minnesota Twins,645261,Sandy Alcantara,628317.0,Kenta Maeda,9,0,0
718715,2023,2023-04-04,2023-04-04T23:05:00Z,R,Final,night,N,3309,Nationals Park,120,Washington Nationals,139,Tampa Bay Rays,641771,Chad Kuhl,676596.0,Josh Fleming,9,3,2
718716,2023,2023-04-04,2023-04-04T22:40:00Z,R,Final,night,N,2602,Great American Ball Park,113,Cincinnati Reds,112,Chicago Cubs,570666,Luis Cessa,669713.0,Hayden Wesneski,9,1,1
718717,2023,2023-04-04,2023-04-04T20:10:00Z,R,Final,day,N,2680,Petco Park,135,San Diego Padres,109,Arizona Diamondbacks,506433,Yu Darvish,668678.0,Zac Gallen,9,0,0
718689,2023,2023-04-05,2023-04-05T19:37:00Z,R,Final,day,N,10,Oakland Coliseum,133,Oakland Athletics,114,Cleveland Guardians,666205,Kyle Muller,683769.0,Hunter Gaddis,10,0,0
718691,2023,2023-04-05,2023-04-05T20:10:00Z,R,Final,day,N,680,T-Mobile Park,136,Seattle Mariners,108,Los Angeles Angels,623167,Chris Flexen,660271.0,Shohei Ohtani,9,0,1
718692,2023,2023-04-05,2023-04-05T23:40:00Z,R,Final,night,N,7,Kauffman Stadium,118,Kansas City Royals,141,Toronto Blue Jays,425844,Zack Greinke,666201.0,Alek Manoah,9,0,0
718694,2023,2023-04-05,2023-04-05T18:05:00Z,R,Final,day,N,5325,Globe Life Field,140,Texas Rangers,110,Baltimore Orioles,594798,Jacob deGrom,680570.0,Grayson Rodriguez,9,0,2
718695,2023,2023-04-05,2023-04-05T18:10:00Z,R,Final,day,N,4,Guaranteed Rate Field,145,Chicago White Sox,137,San Francisco Giants,656302,Dylan Cease,657277.0,Logan Webb,9,0,2
718696,2023,2023-04-05,2023-04-05T18:10:00Z,R,Final,day,N,2392,Minute Maid Park,117,Houston Astros,116,Detroit Tigers,664299,Cristian Javier,593958.0,Eduardo Rodriguez,9,0,0
718697,2023,2023-04-05,2023-04-05T17:15:00Z,R,Final,day,N,2889,Busch Stadium,138,St. Louis Cardinals,144,Atlanta Braves,571945,Miles Mikolas,693821.0,Bryce Elder,9,3,0
718698,2023,2023-04-05,2023-04-05T17:40:00Z,R,Final,day,N,32,American Family Field,158,Milwaukee Brewers,121,New York Mets,669203,Corbin Burnes,656849.0,David Peterson,9,1,0
718699,2023,2023-04-05,2023-04-05T17:05:00Z,R,Final,day,N,3313,Yankee Stadium,147,New York Yankees,143,Philadelphia Phillies,543037,Gerrit Cole,605400.0,Aaron Nola,9,0,1
718701,2023,2023-04-05,2023-04-05T17:10:00Z,R,Final,day,N,4169,loanDepot park,146,Miami Marlins,142,Minnesota Twins,666200,Jesús Luzardo,641154.0,Pablo López,9,0,1
718702,2023,2023-04-05,2023-04-05T17:35:00Z,R,Final,day,N,3,Fenway Park,111,Boston Red Sox,134,Pittsburgh Pirates,446372,Corey Kluber,656605.0,Mitch Keller,9,0,0
718704,2023,2023-04-05,2023-04-05T17:05:00Z,R,Final,day,N,3309,Nationals Park,120,Washington Nationals,139,Tampa Bay Rays,571578,Patrick Corbin,663556.0,Shane McClanahan,9,0,0
718681,2023,2023-04-06,2023-04-06T23:20:00Z,R,Final,night,N,4705,Truist Park,144,Atlanta Braves,135,San Diego Padres,675911,Spencer Strider,605483.0,Blake Snell,9,0,1
718682,2023,2023-04-06,2023-04-06T20:10:00Z,R,Final,day,N,19,Coors Field,115,Colorado Rockies,120,Washington Nationals,607536,Kyle Freeland,680686.0,Josiah Gray,9,0,0
718683,2023,2023-04-06,2023-04-07T02:10:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,119,Los Angeles Dodgers,518876,Merrill Kelly,669160.0,Dustin May,9,0,0
718686,2023,2023-04-06,2023-04-06T18:10:00Z,R,Final,day,N,7,Kauffman Stadium,118,Kansas City Royals,141,Toronto Blue Jays,543475,Jordan Lyles,592332.0,Kevin Gausman,9,2,0
718687,2023,2023-04-06,2023-04-06T18:10:00Z,R,Final,day,N,4,Guaranteed Rate Field,145,Chicago White Sox,137,San Francisco Giants,458681,Lance Lynn,622072.0,Alex Wood,9,3,0
718690,2023,2023-04-06,2023-04-06T17:10:00Z,R,Final,day,N,2394,Comerica Park,116,Detroit Tigers,111,Boston Red Sox,605513,Spencer Turnbull,519242.0,Chris Sale,9,0,0
718670,2023,2023-04-07,2023-04-08T01:38:00Z,R,Final,night,N,1,Angel Stadium,108,Los Angeles Angels,141,Toronto Blue Jays,663776,Patrick Sandoval,605135.0,Chris Bassitt,9,0,2
718671,2023,2023-04-07,2023-04-08T01:40:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,119,Los Angeles Dodgers,518516,Madison Bumgarner,477132.0,Clayton Kershaw,9,1,1
718673,2023,2023-04-07,2023-04-08T00:40:00Z,R,Final,night,N,19,Coors Field,115,Colorado Rockies,120,Washington Nationals,570632,José Ureña,669022.0,MacKenzie Gore,9,2,0
718674,2023,2023-04-07,2023-04-08T00:10:00Z,R,Final,night,N,32,American Family Field,158,Milwaukee Brewers,138,St. Louis Cardinals,605540,Brandon Woodruff,656427.0,Jack Flaherty,9,0,0
718675,2023,2023-04-07,2023-04-07T18:20:00Z,R,Final,day,N,17,Wrigley Field,112,Chicago Cubs,140,Texas Rangers,573186,Marcus Stroman,543135.0,Nathan Eovaldi,9,0,0
718676,2023,2023-04-07,2023-04-07T23:20:00Z,R,Final,night,N,4705,Truist Park,144,Atlanta Braves,135,San Diego Padres,694363,Jared Shuster,607259.0,Nick Martinez,9,2,0
718677,2023,2023-04-07,2023-04-07T20:10:00Z,R,Final,day,N,5,Progressive Field,114,Cleveland Guardians,136,Seattle Mariners,650644,Aaron Civale,669302.0,Logan Gilbert,9,0,1
718678,2023,2023-04-07,2023-04-07T22:40:00Z,R,Final,night,N,12,Tropicana Field,139,Tampa Bay Rays,133,Oakland Athletics,621107,Zach Eflin,686610.0,Ken Waldichuk,9,0,0
718679,2023,2023-04-07,2023-04-07T20:12:00Z,R,Final,day,N,31,PNC Park,134,Pittsburgh Pirates,145,Chicago White Sox,448179,Rich Hill,608337.0,Lucas Giolito,9,1,0
718680,2023,2023-04-07,2023-04-07T20:35:00Z,R,Final,day,N,2395,Oracle Park,137,San Francisco Giants,118,Kansas City Royals,502171,Alex Cobb,641745.0,Brad Keller,9,0,0
718684,2023,2023-04-07,2023-04-07T20:10:00Z,R,Final,day,N,3312,Target Field,142,Minnesota Twins,117,Houston Astros,543243,Sonny Gray,664353.0,José Urquidy,10,0,0
718685,2023,2023-04-07,2023-04-07T19:05:00Z,R,Final,day,N,2681,Citizens Bank Park,143,Philadelphia Phillies,113,Cincinnati Reds,554430,Zack Wheeler,668881.0,Hunter Greene,9,0,0
718688,2023,2023-04-07,2023-04-07T19:05:00Z,R,Final,day,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,147,New York Yankees,665152,Dean Kremer,657376.0,Clarke Schmidt,9,0,0
718693,2023,2023-04-07,2023-04-07T17:10:00Z,R,Final,day,N,3289,Citi Field,121,New York Mets,146,Miami Marlins,656731,Tylor Megill,665795.0,Edward Cabrera,9,0,0
718656,2023,2023-04-08,2023-04-09T00:10:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,119,Los Angeles Dodgers,605200,Zach Davies,592789.0,Noah Syndergaard,9,4,1
718657,2023,2023-04-08,2023-04-09T01:07:00Z,R,Final,night,N,1,Angel Stadium,108,Los Angeles Angels,141,Toronto Blue Jays,542881,Tyler Anderson,621244.0,José Berríos,9,0,0
718658,2023,2023-04-08,2023-04-09T00:10:00Z,R,Final,night,N,19,Coors Field,115,Colorado Rockies,120,Washington Nationals,596295,Austin Gomber,592866.0,Trevor Williams,9,0,0
718659,2023,2023-04-08,2023-04-08T23:20:00Z,R,Final,night,N,4705,Truist Park,144,Atlanta Braves,135,San Diego Padres,450203,Charlie Morton,608379.0,Michael Wacha,9,0,0
718660,2023,2023-04-08,2023-04-08T23:10:00Z,R,Final,night,N,32,American Family Field,158,Milwaukee Brewers,138,St. Louis Cardinals,641778,Eric Lauer,656756.0,Jordan Montgomery,9,2,0
718661,2023,2023-04-08,2023-04-08T20:10:00Z,R,Final,day,N,3289,Citi Field,121,New York Mets,146,Miami Marlins,673540,Kodai Senga,669432.0,Trevor Rogers,9,0,1
718662,2023,2023-04-08,2023-04-08T22:35:00Z,R,Final,night,N,31,PNC Park,134,Pittsburgh Pirates,145,Chicago White Sox,592826,Vince Velasquez,605182.0,Mike Clevinger,9,0,1
718663,2023,2023-04-08,2023-04-08T22:10:00Z,R,Final,night,N,5,Progressive Field,114,Cleveland Guardians,136,Seattle Mariners,615698,Cal Quantrill,594835.0,Marco Gonzales,9,2,0
718664,2023,2023-04-08,2023-04-08T23:05:00Z,R,Final,night,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,147,New York Yankees,608344,Cole Irvin,666745.0,Jhony Brito,9,0,1
718665,2023,2023-04-08,2023-04-08T20:10:00Z,R,Final,day,N,12,Tropicana Field,139,Tampa Bay Rays,133,Oakland Athletics,605488,Jeffrey Springs,660261.0,Shintaro Fujinami,9,0,0
718666,2023,2023-04-08,2023-04-08T18:10:00Z,R,Final,day,N,3312,Target Field,142,Minnesota Twins,117,Houston Astros,657746,Joe Ryan,677651.0,Luis Garcia,9,0,0
718667,2023,2023-04-08,2023-04-08T20:10:00Z,R,Final,day,N,2394,Comerica Park,116,Detroit Tigers,111,Boston Red Sox,666214,Joey Wentz,656557.0,Tanner Houck,9,0,0
718668,2023,2023-04-08,2023-04-08T20:05:00Z,R,Final,day,N,2681,Citizens Bank Park,143,Philadelphia Phillies,113,Cincinnati Reds,663559,Bailey Falter,666157.0,Nick Lodolo,9,1,0
718669,2023,2023-04-08,2023-04-08T20:05:00Z,R,Final,day,N,17,Wrigley Field,112,Chicago Cubs,140,Texas Rangers,657006,Justin Steele,527048.0,Martín Pérez,9,0,1
718672,2023,2023-04-08,2023-04-08T20:05:00Z,R,Final,day,N,2395,Oracle Park,137,San Francisco Giants,118,Kansas City Royals,640455,Sean Manaea,663903.0,Brady Singer,9,0,0
718639,2023,2023-04-09,2023-04-09T20:10:00Z,R,Final,day,N,15,Chase Field,109,Arizona Diamondbacks,119,Los Angeles Dodgers,669194,Ryne Nelson,675627.0,Michael Grove,9,1,2
718642,2023,2023-04-09,2023-04-09T18:20:00Z,R,Final,day,N,17,Wrigley Field,112,Chicago Cubs,140,Texas Rangers,592791,Jameson Taillon,592351.0,Jon Gray,9,0,0
718643,2023,2023-04-09,2023-04-09T20:05:00Z,R,Final,day,N,2395,Oracle Park,137,San Francisco Giants,118,Kansas City Royals,543101,Anthony DeSclafani,663460.0,Kris Bubic,9,0,0
718644,2023,2023-04-09,2023-04-09T20:07:00Z,R,Final,day,N,1,Angel Stadium,108,Los Angeles Angels,141,Toronto Blue Jays,672282,Reid Detmers,579328.0,Yusei Kikuchi,10,0,3
718645,2023,2023-04-09,2023-04-09T19:10:00Z,R,Final,day,N,19,Coors Field,115,Colorado Rockies,120,Washington Nationals,663372,Ryan Feltner,641771.0,Chad Kuhl,9,0,0
718646,2023,2023-04-09,2023-04-09T17:40:00Z,R,Final,day,N,5,Progressive Field,114,Cleveland Guardians,136,Seattle Mariners,668676,Zach Plesac,669923.0,George Kirby,12,2,1
718647,2023,2023-04-09,2023-04-09T17:40:00Z,R,Final,day,N,3289,Citi Field,121,New York Mets,146,Miami Marlins,471911,Carlos Carrasco,666129.0,Braxton Garrett,9,3,0
718648,2023,2023-04-09,2023-04-09T23:10:00Z,R,Final,night,N,4705,Truist Park,144,Atlanta Braves,135,San Diego Padres,689266,Dylan Dodd,607625.0,Seth Lugo,9,0,0
718649,2023,2023-04-09,2023-04-09T18:10:00Z,R,Final,day,N,3312,Target Field,142,Minnesota Twins,117,Houston Astros,641816,Tyler Mahle,686613.0,Hunter Brown,9,0,0
