game_pk,season,game_date,game_datetime_utc,game_type,status,day_night,double_header,venue_id,venue_name,home_team_id,home_team_name,away_team_id,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,innings_recorded,first_inning_runs_away,first_inning_runs_home
746091,2024,2024-03-29,2024-03-29T23:10:00Z,R,Final,night,N,4169,loanDepot park,146,Miami Marlins,134,Pittsburgh Pirates,640462.0,A.J. Puk,527048,Martín Pérez,9,0.0,0.0
746167,2024,2024-03-29,2024-03-30T02:10:00Z,R,Final,night,N,22,Dodger Stadium,119,Los Angeles Dodgers,138,St. Louis Cardinals,676272.0,Bobby Miller,668868,Zack Thompson,9,0.0,1.0
746412,2024,2024-03-29,2024-03-30T00:10:00Z,R,Final,night,N,2392,Minute Maid Park,117,Houston Astros,147,New York Yankees,664299.0,Cristian Javier,607074,Carlos Rodón,9,0.0,1.0
747223,2024,2024-03-29,2024-03-30T01:40:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,115,Colorado Rockies,518876.0,Merrill Kelly,615698,Cal Quantrill,9,0.0,2.0
745037,2024,2024-03-30,2024-03-30T23:05:00Z,R,Final,night,N,5325,Globe Life Field,140,Texas Rangers,112,Chicago Cubs,674003.0,Cody Bradford,543294,Kyle Hendricks,9,0.0,0.0
745119,2024,2024-03-30,2024-03-30T20:10:00Z,R,Final,day,N,12,Tropicana Field,139,Tampa Bay Rays,141,Toronto Blue Jays,641793.0,Zack Littell,579328,Yusei Kikuchi,9,0.0,0.0
745278,2024,2024-03-30,2024-03-31T01:40:00Z,R,Final,night,N,680,T-Mobile Park,136,Seattle Mariners,111,Boston Red Sox,669302.0,Logan Gilbert,676710,Kutter Crawford,10,0.0,1.0
745436,2024,2024-03-30,2024-03-30T23:15:00Z,R,Final,day,N,2680,Petco Park,135,San Diego Padres,137,San Francisco Giants,656302.0,Dylan Cease,663855,Jordan Hicks,9,0.0,0.0
745599,2024,2024-03-30,2024-03-30T20:05:00Z,R,Final,day,N,2681,Citizens Bank Park,143,Philadelphia Phillies,144,Atlanta Braves,605400.0,Aaron Nola,608331,Max Fried,9,2.0,3.0
745684,2024,2024-03-30,2024-03-30T20:07:00Z,R,Final,day,N,10,Oakland Coliseum,133,Oakland Athletics,114,Cleveland Guardians,676664.0,JP Sears,676440,Tanner Bibee,9,0.0,0.0
745850,2024,2024-03-30,2024-03-30T17:40:00Z,R,Final,day,N,3289,Citi Field,121,New York Mets,158,Milwaukee Brewers,622663.0,Luis Severino,669084,DL Hall,9,3.0,0.0
746087,2024,2024-03-30,2024-03-30T20:10:00Z,R,Final,day,N,4169,loanDepot park,146,Miami Marlins,134,Pittsburgh Pirates,677960.0,Ryan Weathers,683003,Jared Jones,9,0.0,0.0
746168,2024,2024-03-30,2024-03-31T01:10:00Z,R,Final,night,N,22,Dodger Stadium,119,Los Angeles Dodgers,138,St. Louis Cardinals,808967.0,Yoshinobu Yamamoto,458681,Lance Lynn,10,0.0,0.0
746333,2024,2024-03-30,2024-03-30T20:10:00Z,R,Final,day,N,7,Kauffman Stadium,118,Kansas City Royals,142,Minnesota Twins,607625.0,Seth Lugo,657746,Joe Ryan,9,0.0,0.0
746410,2024,2024-03-30,2024-03-30T23:15:00Z,R,Final,night,N,2392,Minute Maid Park,117,Houston Astros,147,New York Yankees,686613.0,Hunter Brown,573186,Marcus Stroman,9,0.0,0.0
746736,2024,2024-03-30,2024-03-30T20:10:00Z,R,Final,day,N,2602,Great American Ball Park,113,Cincinnati Reds,120,Washington Nationals,668881.0,Hunter Greene,571578,Patrick Corbin,9,0.0,0.0
746818,2024,2024-03-30,2024-03-30T18:10:00Z,R,Final,day,N,4,Guaranteed Rate Field,145,Chicago White Sox,116,Detroit Tigers,647336.0,Michael Soroka,628317,Kenta Maeda,10,3.0,2.0
747063,2024,2024-03-30,2024-03-30T20:05:00Z,R,Final,day,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,108,Los Angeles Angels,680570.0,Grayson Rodriguez,656288,Griffin Canning,9,0.0,2.0
747221,2024,2024-03-30,2024-03-31T00:10:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,115,Colorado Rockies,674072.0,Tommy Henry,596295,Austin Gomber,9,0.0,2.0
745035,2024,2024-03-31,2024-03-31T18:35:00Z,R,Final,day,N,5325,Globe Life Field,140,Texas Rangers,112,Chicago Cubs,592351.0,Jon Gray,696136,Jordan Wicks,9,3.0,0.0
745115,2024,2024-03-31,2024-03-31T17:40:00Z,R,Final,day,N,12,Tropicana Field,139,Tampa Bay Rays,141,Toronto Blue Jays,542888.0,Shawn Armstrong,592332,Kevin Gausman,9,2.0,1.0
745279,2024,2024-03-31,2024-03-31T20:10:00Z,R,Final,day,N,680,T-Mobile Park,136,Seattle Mariners,111,Boston Red Sox,682243.0,Bryce Miller,676477,Garrett Whitlock,9,0.0,0.0
745438,2024,2024-03-31,2024-03-31T20:10:00Z,R,Final,day,N,2680,Petco Park,135,San Diego Padres,137,San Francisco Giants,650633.0,Michael King,641726,Daulton Jefferies,9,0.0,5.0
745602,2024,2024-03-31,2024-03-31T17:35:00Z,R,Final,day,N,2681,Citizens Bank Park,143,Philadelphia Phillies,144,Atlanta Braves,624133.0,Ranger Suarez,519242,Chris Sale,9,2.0,1.0
745683,2024,2024-03-31,2024-03-31T20:07:00Z,R,Final,day,N,10,Oakland Coliseum,133,Oakland Athletics,114,Cleveland Guardians,621112.0,Paul Blackburn,471911,Carlos Carrasco,9,0.0,2.0
745845,2024,2024-03-31,2024-03-31T17:40:00Z,R,Final,day,N,3289,Citi Field,121,New York Mets,158,Milwaukee Brewers,656731.0,Tylor Megill,607067,Colin Rea,9,1.0,0.0
746090,2024,2024-03-31,2024-03-31T17:40:00Z,R,Final,day,N,4169,loanDepot park,146,Miami Marlins,134,Pittsburgh Pirates,669432.0,Trevor Rogers,663559,Bailey Falter,10,0.0,5.0
746166,2024,2024-03-31,2024-03-31T23:10:00Z,R,Final,day,N,22,Dodger Stadium,119,Los Angeles Dodgers,138,St. Louis Cardinals,694813.0,Gavin Stone,571927,Steven Matz,9,0.0,0.0
746332,2024,2024-03-31,2024-03-31T18:10:00Z,R,Final,day,N,7,Kauffman Stadium,118,Kansas City Royals,142,Minnesota Twins,663903.0,Brady Singer,641927,Bailey Ober,9,0.0,3.0
746413,2024,2024-03-31,2024-03-31T18:10:00Z,R,Final,day,N,2392,Minute Maid Park,117,Houston Astros,147,New York Yankees,641585.0,J.P. France,657376,Clarke Schmidt,9,0.0,0.0
746739,2024,2024-03-31,2024-03-31T17:40:00Z,R,Final,day,N,2602,Great American Ball Park,113,Cincinnati Reds,120,Washington Nationals,607259.0,Nick Martinez,663623,Jake Irvin,9,0.0,0.0
746815,2024,2024-03-31,2024-03-31T18:10:00Z,R,Final,day,N,4,Guaranteed Rate Field,145,Chicago White Sox,116,Detroit Tigers,607200.0,Erick Fedde,656427,Jack Flaherty,9,0.0,0.0
747062,2024,2024-03-31,2024-03-31T17:35:00Z,R,Final,day,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,108,Los Angeles Angels,669330.0,Tyler Wells,672282,Reid Detmers,9,2.0,0.0
747222,2024,2024-03-31,2024-03-31T20:10:00Z,R,Final,day,N,15,Chase Field,109,Arizona Diamondbacks,115,Colorado Rockies,694297.0,Brandon Pfaadt,663372,Ryan Feltner,9,0.0,3.0
744875,2024,2024-04-01,2024-04-01T20:05:00Z,R,Final,day,N,3309,Nationals Park,120,Washington Nationals,134,Pittsburgh Pirates,669022.0,MacKenzie Gore,594835,Marco Gonzales,9,0.0,0.0
745109,2024,2024-04-01,2024-04-01T22:50:00Z,R,Final,night,N,12,Tropicana Field,139,Tampa Bay Rays,140,Texas Rangers,686752.0,Ryan Pepiot,641540,Dane Dunning,9,3.0,0.0
745277,2024,2024-04-01,2024-04-02T01:40:00Z,R,Final,night,N,680,T-Mobile Park,136,Seattle Mariners,114,Cleveland Guardians,676106.0,Emerson Hancock,663474,Triston McKenzie,9,0.0,0.0
745437,2024,2024-04-01,2024-04-02T01:40:00Z,R,Final,night,N,2680,Petco Park,135,San Diego Padres,138,St. Louis Cardinals,663362.0,Matt Waldron,502043,Kyle Gibson,9,3.0,0.0
745600,2024,2024-04-01,2024-04-01T22:40:00Z,R,Final,night,N,2681,Citizens Bank Park,143,Philadelphia Phillies,113,Cincinnati Reds,650911.0,Cristopher Sánchez,671096,Andrew Abbott,10,0.0,2.0
745675,2024,2024-04-01,2024-04-02T01:40:00Z,R,Final,night,N,10,Oakland Coliseum,133,Oakland Athletics,111,Boston Red Sox,671212.0,Joe Boyle,656557,Tanner Houck,9,1.0,0.0
745842,2024,2024-04-01,2024-04-01T23:10:00Z,R,Final,night,N,3289,Citi Field,121,New York Mets,116,Detroit Tigers,640455.0,Sean Manaea,681857,Reese Olson,10,0.0,0.0
746085,2024,2024-04-01,2024-04-01T22:40:00Z,R,Final,night,N,4169,loanDepot park,146,Miami Marlins,108,Los Angeles Angels,676974.0,Max Meyer,681217,Chase Silseth,9,0.0,4.0
746170,2024,2024-04-01,2024-04-02T02:10:00Z,R,Final,night,N,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,572020.0,James Paxton,676775,Keaton Winn,9,0.0,1.0
746409,2024,2024-04-01,2024-04-02T00:10:00Z,R,Final,night,N,2392,Minute Maid Park,117,Houston Astros,141,Toronto Blue Jays,669854.0,Ronel Blanco,670102,Bowden Francis,9,0.0,3.0
746817,2024,2024-04-01,2024-04-01T18:10:00Z,R,Final,day,N,4,Guaranteed Rate Field,145,Chicago White Sox,144,Atlanta Braves,623167.0,Chris Flexen,450203,Charlie Morton,8,0.0,0.0
746899,2024,2024-04-01,2024-04-01T18:20:00Z,R,Final,day,N,17,Wrigley Field,112,Chicago Cubs,115,Colorado Rockies,684007.0,Shota Imanaga,641712,Dakota Hudson,9,0.0,0.0
747058,2024,2024-04-01,2024-04-01T22:35:00Z,R,Final,night,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,118,Kansas City Royals,665152.0,Dean Kremer,608379,Michael Wacha,9,0.0,0.0
747218,2024,2024-04-01,2024-04-02T01:40:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,147,New York Yankees,669194.0,Ryne Nelson,661563,Luis Gil,9,0.0,0.0
745111,2024,2024-04-02,2024-04-02T22:50:00Z,R,Final,night,N,12,Tropicana Field,139,Tampa Bay Rays,140,Texas Rangers,621107.0,Zach Eflin,571760,Andrew Heaney,9,0.0,0.0
745273,2024,2024-04-02,2024-04-03T01:40:00Z,R,Final,night,N,680,T-Mobile Park,136,Seattle Mariners,114,Cleveland Guardians,622491.0,Luis Castillo,669456,Shane Bieber,9,0.0,0.0
745439,2024,2024-04-02,2024-04-03T01:40:00Z,R,Final,night,N,2680,Petco Park,135,San Diego Padres,138,St. Louis Cardinals,506433.0,Yu Darvish,571945,Miles Mikolas,9,0.0,0.0
745598,2024,2024-04-02,2024-04-02T22:40:00Z,R,Final,night,N,2681,Citizens Bank Park,143,Philadelphia Phillies,113,Cincinnati Reds,605513.0,Spencer Turnbull,668933,Graham Ashcraft,9,0.0,1.0
745680,2024,2024-04-02,2024-04-03T01:40:00Z,R,Final,night,N,10,Oakland Coliseum,133,Oakland Athletics,111,Boston Red Sox,622072.0,Alex Wood,678394,Brayan Bello,11,1.0,0.0
746009,2024,2024-04-02,2024-04-02T20:10:00Z,R,Final,day,N,32,American Family Field,158,Milwaukee Brewers,142,Minnesota Twins,596001.0,Jakob Junis,686973,Louis Varland,9,0.0,0.0
746086,2024,2024-04-02,2024-04-02T22:40:00Z,R,Final,night,N,4169,loanDepot park,146,Miami Marlins,108,Los Angeles Angels,666200.0,Jesús Luzardo,542881,Tyler Anderson,9,0.0,0.0
746169,2024,2024-04-02,2024-04-03T02:10:00Z,R,Final,night,N,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,518489.0,Ryan Brasier,657277,Logan Webb,9,0.0,1.0
746411,2024,2024-04-02,2024-04-03T00:10:00Z,R,Final,night,N,2392,Minute Maid Park,117,Houston Astros,141,Toronto Blue Jays,664285.0,Framber Valdez,621244,José Berríos,9,0.0,0.0
746814,2024,2024-04-02,2024-04-02T23:40:00Z,R,Final,night,N,4,Guaranteed Rate Field,145,Chicago White Sox,144,Atlanta Braves,676979.0,Garrett Crochet,625643,Reynaldo López,9,0.0,0.0
746898,2024,2024-04-02,2024-04-02T23:40:00Z,R,Final,night,N,17,Wrigley Field,112,Chicago Cubs,115,Colorado Rockies,665871.0,Javier Assad,607536,Kyle Freeland,9,0.0,2.0
747057,2024,2024-04-02,2024-04-02T22:35:00Z,R,Final,night,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,118,Kansas City Royals,608344.0,Cole Irvin,679525,Alec Marsh,9,0.0,0.0
747220,2024,2024-04-02,2024-04-03T01:40:00Z,R,Final,night,N,15,Chase Field,109,Arizona Diamondbacks,147,New York Yankees,668678.0,Zac Gallen,641482,Nestor Cortes,9,0.0,3.0
744869,2024,2024-04-03,2024-04-03T22:45:00Z,R,Final,night,N,3309,Nationals Park,120,Washington Nationals,134,Pittsburgh Pirates,592866.0,Trevor Williams,656605,Mitch Keller,9,0.0,0.0
745114,2024,2024-04-03,2024-04-03T17:10:00Z,R,Final,day,N,12,Tropicana Field,139,Tampa Bay Rays,140,Texas Rangers,650644.0,Aaron Civale,543135,Nathan Eovaldi,9,0.0,0.0
745275,2024,2024-04-03,2024-04-03T20:10:00Z,R,Final,day,N,680,T-Mobile Park,136,Seattle Mariners,114,Cleveland Guardians,669923.0,George Kirby,671106,Logan Allen,9,3.0,0.0
745440,2024,2024-04-03,2024-04-03T20:10:00Z,R,Final,day,N,2680,Petco Park,135,San Diego Padres,138,St. Louis Cardinals,605397.0,Joe Musgrove,668868,Zack Thompson,9,0.0,1.0
745603,2024,2024-04-03,2024-04-03T20:05:00Z,R,Final,day,N,2681,Citizens Bank Park,143,Philadelphia Phillies,113,Cincinnati Reds,554430.0,Zack Wheeler,593423,Frankie Montas,9,0.0,0.0
745678,2024,2024-04-03,2024-04-03T19:37:00Z,R,Final,day,N,10,Oakland Coliseum,133,Oakland Athletics,111,Boston Red Sox,548389.0,Ross Stripling,601713,Nick Pivetta,9,0.0,0.0
746008,2024,2024-04-03,2024-04-03T17:10:00Z,R,Final,day,N,32,American Family Field,158,Milwaukee Brewers,142,Minnesota Twins,605452.0,Joe Ross,663978,Chris Paddack,9,0.0,0.0
746083,2024,2024-04-03,2024-04-03T17:10:00Z,R,Final,day,N,4169,loanDepot park,146,Miami Marlins,108,Los Angeles Angels,640462.0,A.J. Puk,663776,Patrick Sandoval,9,2.0,0.0
746163,2024,2024-04-03,2024-04-04T02:10:00Z,R,Final,night,N,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,607192.0,Tyler Glasnow,690986,Kyle Harrison,9,0.0,0.0
746407,2024,2024-04-03,2024-04-04T00:10:00Z,R,Final,night,N,2392,Minute Maid Park,117,Houston Astros,141,Toronto Blue Jays,664299.0,Cristian Javier,605135,Chris Bassitt,9,0.0,0.0
746900,2024,2024-04-03,2024-04-03T23:40:00Z,R,Final,night,N,17,Wrigley Field,112,Chicago Cubs,115,Colorado Rockies,681432.0,Luke Little,615698,Cal Quantrill,9,0.0,0.0
747059,2024,2024-04-03,2024-04-03T17:05:00Z,R,Final,day,N,2,Oriole Park at Camden Yards,110,Baltimore Orioles,118,Kansas City Royals,669203.0,Corbin Burnes,666142,Cole Ragans,9,1.0,0.0
747219,2024,2024-04-03,2024-04-03T19:40:00Z,R,Final,day,N,15,Chase Field,109,Arizona Diamondbacks,147,New York Yankees,518876.0,Merrill Kelly,607074,Carlos Rodón,11,0.0,0.0
744870,2024,2024-04-04,2024-04-04T20:05:00Z,R,Final,day,N,3309,Nationals Park,120,Washington Nationals,134,Pittsburgh Pirates,680686.0,Josiah Gray,527048,Martín Pérez,9,4.0,0.0
745200,2024,2024-04-04,2024-04-04T20:15:00Z,R,Final,day,N,2889,Busch Stadium,138,St. Louis Cardinals,146,Miami Marlins,458681.0,Lance Lynn,677960,Ryan Weathers,9,0.0,0.0
745843,2024,2024-04-04,2024-04-04T16:15:00Z,R,Final,day,Y,3289,Citi Field,121,New York Mets,116,Detroit Tigers,676130.0,José Buttó,666159,Matt Manning,9,0.0,0.0
745844,2024,2024-04-04,2024-04-04T16:10:00Z,R,Final,day,Y,3289,Citi Field,121,New York Mets,116,Detroit Tigers,605288.0,Adrian Houser,663554,Casey Mize,11,0.0,0.0
745928,2024,2024-04-04,2024-04-04T20:10:00Z,R,Final,day,N,3312,Target Field,142,Minnesota Twins,114,Cleveland Guardians,641154.0,Pablo López,676440,Tanner Bibee,9,0.0,0.0
746327,2024,2024-04-04,2024-04-04T23:40:00Z,R,Final,night,N,7,Kauffman Stadium,118,Kansas City Royals,145,Chicago White Sox,607625.0,Seth Lugo,647336,Michael Soroka,9,0.0,0.0
744874,2024,2024-04-05,2024-04-05T22:45:00Z,R,Final,night,N,3309,Nationals Park,120,Washington Nationals,143,Philadelphia Phillies,571578.0,Patrick Corbin,605400,Aaron Nola,9,0.0,0.0
745033,2024,2024-04-05,2024-04-06T00:05:00Z,R,Final,night,N,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,674003.0,Cody Bradford,686613,Hunter Brown,9,0.0,0.0
745361,2024,2024-04-05,2024-04-05T20:35:00Z,R,Final,day,N,2395,Oracle Park,137,San Francisco Giants,135,San Diego Padres,663855.0,Jordan Hicks,656302,Dylan Cease,9,1.0,1.0
745524,2024,2024-04-05,2024-04-05T20:12:00Z,R,Final,day,N,31,PNC Park,134,Pittsburgh Pirates,110,Baltimore Orioles,683003.0,Jared Jones,680570,Grayson Rodriguez,9,0.0,0.0
745764,2024,2024-04-05,2024-04-05T17:05:00Z,R,Final,day,N,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,573186.0,Marcus Stroman,579328,Yusei Kikuchi,9,0.0,0.0
746007,2024,2024-04-05,2024-04-06T00:10:00Z,R,Final,night,N,32,American Family Field,158,Milwaukee Brewers,136,Seattle Mariners,642547.0,Freddy Peralta,669302,Logan Gilbert,9,0.0,0.0
746249,2024,2024-04-05,2024-04-06T01:38:00Z,R,Final,night,N,1,Angel Stadium,108,Los Angeles Angels,111,Boston Red Sox,656288.0,Griffin Canning,676710,Kutter Crawford,9,0.0,0.0
746328,2024,2024-04-05,2024-04-05T23:40:00Z,R,Final,night,N,7,Kauffman Stadium,118,Kansas City Royals,145,Chicago White Sox,663903.0,Brady Singer,607200,Erick Fedde,9,0.0,1.0
746497,2024,2024-04-05,2024-04-05T17:10:00Z,R,Final,day,N,2394,Comerica Park,116,Detroit Tigers,133,Oakland Athletics,669373.0,Tarik Skubal,676664,JP Sears,9,0.0,0.0
746576,2024,2024-04-05,2024-04-05T20:10:00Z,R,Final,day,N,19,Coors Field,115,Colorado Rockies,139,Tampa Bay Rays,596295.0,Austin Gomber,641793,Zack Littell,9,1.0,1.0
746733,2024,2024-04-05,2024-04-05T22:40:00Z,R,Final,night,N,2602,Great American Ball Park,113,Cincinnati Reds,121,New York Mets,668881.0,Hunter Greene,500779,Jose Quintana,9,0.0,1.0
746897,2024,2024-04-05,2024-04-05T18:20:00Z,R,Final,day,N,17,Wrigley Field,112,Chicago Cubs,119,Los Angeles Dodgers,543294.0,Kyle Hendricks,676272,Bobby Miller,9,2.0,0.0
747143,2024,2024-04-05,2024-04-05T23:20:00Z,R,Final,night,N,4705,Truist Park,144,Atlanta Braves,109,Arizona Diamondbacks,675911.0,Spencer Strider,674072,Tommy Henry,10,3.0,1.0
744873,2024,2024-04-06,2024-04-06T20:05:00Z,R,Final,day,N,3309,Nationals Park,120,Washington Nationals,143,Philadelphia Phillies,663623.0,Jake Irvin,624133,Ranger Suarez,9,0.0,0.0
745031,2024,2024-04-06,2024-04-06T23:05:00Z,R,Final,night,N,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,592351.0,Jon Gray,641585,J.P. France,9,0.0,0.0
745197,2024,2024-04-06,2024-04-06T18:15:00Z,R,Final,day,N,2889,Busch Stadium,138,St. Louis Cardinals,146,Miami Marlins,571927.0,Steven Matz,669432,Trevor Rogers,9,0.0,0.0
745359,2024,2024-04-06,2024-04-07T01:05:00Z,R,Final,night,N,2395,Oracle Park,137,San Francisco Giants,135,San Diego Padres,676775.0,Keaton Winn,650633,Michael King,9,4.0,0.0
745522,2024,2024-04-06,2024-04-06T20:05:00Z,R,Final,day,N,31,PNC Park,134,Pittsburgh Pirates,110,Baltimore Orioles,663559.0,Bailey Falter,669330,Tyler Wells,11,0.0,0.0
745766,2024,2024-04-06,2024-04-06T23:05:00Z,R,Final,night,N,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,657376.0,Clarke Schmidt,592332,Kevin Gausman,9,0.0,3.0
745926,2024,2024-04-06,2024-04-06T18:10:00Z,R,Final,day,N,3312,Target Field,142,Minnesota Twins,114,Cleveland Guardians,657746.0,Joe Ryan,471911,Carlos Carrasco,9,0.0,1.0
746006,2024,2024-04-06,2024-04-06T23:10:00Z,R,Final,night,N,32,American Family Field,158,Milwaukee Brewers,136,Seattle Mariners,669084.0,DL Hall,682243,Bryce Miller,9,0.0,0.0
746248,2024,2024-04-06,2024-04-07T01:38:00Z,R,Final,night,N,1,Angel Stadium,108,Los Angeles Angels,111,Boston Red Sox,672282.0,Reid Detmers,676477,Garrett Whitlock,9,0.0,0.0
746329,2024,2024-04-06,2024-04-06T23:10:00Z,R,Final,night,N,7,Kauffman Stadium,118,Kansas City Royals,145,Chicago White Sox,608379.0,Michael Wacha,623167,Chris Flexen,9,0.0,0.0
746498,2024,2024-04-06,2024-04-06T17:10:00Z,R,Final,day,N,2394,Comerica Park,116,Detroit Tigers,133,Oakland Athletics,628317.0,Kenta Maeda,621112,Paul Blackburn,9,2.0,0.0
746575,2024,2024-04-06,2024-04-07T00:10:00Z,R,Final,night,N,19,Coors Field,115,Colorado Rockies,139,Tampa Bay Rays,663372.0,Ryan Feltner,641302,Tyler Alexander,9,1.0,0.0
746731,2024,2024-04-06,2024-04-06T20:10:00Z,R,Final,day,N,2602,Great American Ball Park,113,Cincinnati Reds,121,New York Mets,607259.0,Nick Martinez,622663,Luis Severino,9,0.0,0.0
746896,2024,2024-04-06,2024-04-06T20:05:00Z,R,Final,day,N,17,Wrigley Field,112,Chicago Cubs,119,Los Angeles Dodgers,696136.0,Jordan Wicks,808967,Yoshinobu Yamamoto,9,0.0,0.0
747140,2024,2024-04-06,2024-04-06T23:20:00Z,R,Final,night,N,4705,Truist Park,144,Atlanta Braves,109,Arizona Diamondbacks,608331.0,Max Fried,694297,Brandon Pfaadt,9,6.0,0.0
744871,2024,2024-04-07,2024-04-07T17:35:00Z,R,Final,day,N,3309,Nationals Park,120,Washington Nationals,143,Philadelphia Phillies,669022.0,MacKenzie Gore,650911,Cristopher Sánchez,9,0.0,0.0
